"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu01981",8.7948593272355,1.69876756793026,0.388034255412482,4.37788041708964,1.1983906889898e-05,7.93933831455739e-05,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","0.0e+00","IAV","Otu0198","D36_IAVvsControl","Campylobacteraceae Campylobacter"
"Otu02051",9.52706117577019,5.08265396299279,0.662119506899577,7.67633925602447,1.63699241057279e-14,6.19718555431126e-13,"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","0.0e+00","IAV","Otu0205","D36_IAVvsControl","Firmicutes_unclassified Firmicutes_unclassified"
"Otu0206",12.723188865051,1.51534976803164,0.392526834981376,3.86049980023287,0.000113155333298758,0.000599723266483416,"Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaeraceae","horsej-a03","1.0e-03","IAV","Otu0206","D36_IAVvsControl","Oligosphaeraceae horsej-a03"
"Otu02083",56.3721133151942,1.79776847000114,0.337956784694932,5.31952175963549,1.04040370332023e-07,1.19872600599939e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010","0.0e+00","IAV","Otu0208","D36_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-010"
"Otu02162",6.99636442133683,-6.04325465873315,0.789796995364115,-7.6516556712742,1.98407928108252e-14,6.57226261858583e-13,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_unclassified","0.0e+00","Control","Otu0216","D36_IAVvsControl","Muribaculaceae Muribaculaceae_unclassified"
"Otu02262",14.6619440828445,-1.95485307364853,0.480754643736046,-4.06621776642022,4.77822894685934e-05,0.000269410781046325,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","0.0e+00","Control","Otu0226","D36_IAVvsControl","Enterococcaceae Vagococcus"
"Otu02283",5.37669067332371,2.41468759502848,0.548014109023679,4.40625077943776,1.05175190445341e-05,7.53281769405821e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","0.0e+00","IAV","Otu0228","D36_IAVvsControl","Lachnospiraceae Fusicatenibacter"
"Otu02373",15.293197674213,-2.52883861395103,0.99461752186185,-2.5425236921397,0.0110055139738013,0.0343113082712629,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","3.4e-02","Control","Otu0237","D36_IAVvsControl","Sphingomonadaceae Sphingomonas"
"Otu02422",8.83097431707712,-6.00505231557367,0.8508091569176,-7.0580485256287,1.68857098205309e-12,4.06792100221881e-11,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_RF16_group","Bacteroidales_RF16_group_ge","0.0e+00","Control","Otu0242","D36_IAVvsControl","Bacteroidales_RF16_group Bacteroidales_RF16_group_ge"
"Otu02433",4.01572985440261,3.36537991627548,0.649386429047916,5.18239951704805,2.19049381741496e-07,2.2326186985191e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","0.0e+00","IAV","Otu0243","D36_IAVvsControl","Lachnospiraceae Lachnospiraceae_NK4A136_group"
"Otu02471",9.48838170755408,1.39547909421711,0.354436047803843,3.93718162377609,8.24442073573386e-05,0.000445871733667239,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-004","0.0e+00","IAV","Otu0247","D36_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-004"
"Otu02531",6.6526758937808,1.00334590755512,0.3121205561957,3.21461014866966,0.00130621789489273,0.00532534987917804,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","5.0e-03","IAV","Otu0253","D36_IAVvsControl","uncultured uncultured_ge"
"Otu02613",2.10620714442086,4.25804412845554,1.78697305652256,2.3828250308047,0.0171803579086829,0.0494869004978366,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae_unclassified","4.9e-02","IAV","Otu0261","D36_IAVvsControl","Sphingobacteriaceae Sphingobacteriaceae_unclassified"
"Otu02652",1.21839421529461,-2.96855065775381,1.02449006334068,-2.89758853109214,0.00376043588459404,0.0127758398643259,"Bacteria","Firmicutes","Bacilli","Bacillales","Family_XI","Gemella","1.3e-02","Control","Otu0265","D36_IAVvsControl","Family_XI Gemella"
"Otu02666",2.95926470029337,-4.23553368251599,0.800083226072875,-5.29386636850977,1.19756958784968e-07,1.32231641991736e-06,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","0.0e+00","Control","Otu0266","D36_IAVvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu02691",5.02853968853201,-1.50964780151794,0.465394007542228,-3.24380584419312,0.001179441118897,0.0048836233829329,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","5.0e-03","Control","Otu0269","D36_IAVvsControl","Proteobacteria_unclassified Proteobacteria_unclassified"
"Otu0275",14.5903802634633,-3.1663893206551,0.453992927069427,-6.97453447368548,3.06885289240961e-12,6.25573858837343e-11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","0.0e+00","Control","Otu0275","D36_IAVvsControl","Lachnospiraceae Roseburia"
"Otu02845",2.37433147386814,-3.52452833760527,0.985775318473493,-3.57538708015446,0.000349710094931728,0.00157073178232047,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Schwartzia","2.0e-03","Control","Otu0284","D36_IAVvsControl","Veillonellaceae Schwartzia"
"Otu0287",6.06545588194147,1.02511976403516,0.383880255536934,2.67041544661193,0.007575744897972,0.0244825902190559,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","p-1088-a5_gut_group","2.4e-02","IAV","Otu0287","D36_IAVvsControl","Pirellulaceae p-1088-a5_gut_group"
"Otu02891",11.6051690502689,1.72606302162596,0.489387545502263,3.52698600013307,0.000420318987388391,0.00185640886096539,"Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","2.0e-03","IAV","Otu0289","D36_IAVvsControl","Fibrobacteraceae Fibrobacter"
"Otu0303",5.74792741364702,-1.49740056885857,0.490282614321272,-3.0541580001394,0.00225693181712347,0.00819297166490025,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacteriaceae_unclassified","8.0e-03","Control","Otu0303","D36_IAVvsControl","Corynebacteriaceae Corynebacteriaceae_unclassified"
"Otu03313",7.05597012078991,4.89654039924293,1.11572619938859,4.38865772079763,1.14052406344186e-05,7.79192125095954e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","0.0e+00","IAV","Otu0331","D36_IAVvsControl","Micrococcaceae Micrococcaceae_unclassified"
"Otu03341",27.025484057135,2.25880860291295,0.344571467301917,6.55541394822965,5.54877389710331e-11,9.80283388488252e-10,"Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39","Mollicutes_RF39_fa","Mollicutes_RF39_ge","0.0e+00","IAV","Otu0334","D36_IAVvsControl","Mollicutes_RF39_fa Mollicutes_RF39_ge"
"Otu0340",6.95494307883021,3.27696782724232,0.723816136079916,4.5273484023027,5.97284206505734e-06,4.39667540900054e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","Bradymonadales_fa","Bradymonadales_ge","0.0e+00","IAV","Otu0340","D36_IAVvsControl","Bradymonadales_fa Bradymonadales_ge"
"Otu03461",4.07593243311816,4.97006559321178,1.8099735894908,2.74593266005059,0.00603391473335992,0.0197405852387701,"Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","2.0e-02","IAV","Otu0346","D36_IAVvsControl","Mycoplasmataceae Mycoplasma"
"Otu03603",13.3186603023349,0.84249682643394,0.344661783680572,2.44441613873488,0.0145086806823969,0.0436909134185816,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified","4.4e-02","IAV","Otu0360","D36_IAVvsControl","Clostridiales_unclassified Clostridiales_unclassified"
"Otu0366",7.49791449664781,1.95717666555032,0.372178777619047,5.25870034307448,1.45077072386696e-07,1.53781696729898e-06,"Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","WCHB1-41_fa","WCHB1-41_ge","0.0e+00","IAV","Otu0366","D36_IAVvsControl","WCHB1-41_fa WCHB1-41_ge"
"Otu03692",1.78122652757628,4.2505631242418,1.10891517506508,3.83308229503879,0.000126547594864822,0.000652268410319412,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Wohlfahrtiimonas","1.0e-03","IAV","Otu0369","D36_IAVvsControl","Wohlfahrtiimonadaceae Wohlfahrtiimonas"
"Otu0384",5.44934399429493,-2.57581338388241,0.638809115644556,-4.0322113770769,5.52544541183083e-05,0.000305050632111494,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","0.0e+00","Control","Otu0384","D36_IAVvsControl","Lachnospiraceae Cellulosilyticum"
"Otu0428",3.05757921115527,-2.61915346821688,0.732221905457631,-3.57699414439115,0.000347567956480577,0.00157073178232047,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","2.0e-03","Control","Otu0428","D36_IAVvsControl","Lachnospiraceae Anaerostipes"
"Otu04312",6.18023384191375,4.70903607813352,0.950391599953825,4.95483764625267,7.23907080886526e-07,6.39451254783098e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacteriaceae_unclassified","0.0e+00","IAV","Otu0431","D36_IAVvsControl","Microbacteriaceae Microbacteriaceae_unclassified"
"Otu04401",4.00745689096336,-1.71427099665824,0.560719481690908,-3.05727026192969,0.00223362787370812,0.00819297166490025,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_unclassified","8.0e-03","Control","Otu0440","D36_IAVvsControl","Family_XIII Family_XIII_unclassified"
"Otu0449",7.60739470293708,3.38519337750009,0.691347464414098,4.89651521376298,9.75510990253844e-07,8.33904556184738e-06,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","vadinBE97","vadinBE97_ge","0.0e+00","IAV","Otu0449","D36_IAVvsControl","vadinBE97 vadinBE97_ge"
"Otu0457",4.49803910031493,-1.46043122216566,0.500108507226872,-2.92022871249247,0.00349774582377661,0.0120376966662442,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetitomaculum","1.2e-02","Control","Otu0457","D36_IAVvsControl","Lachnospiraceae Acetitomaculum"
"Otu04751",3.03977961558768,-3.08808316798346,0.992367271462797,-3.11183495948176,0.0018592841216123,0.00713058456912039,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcaceae_unclassified","7.0e-03","Control","Otu0475","D36_IAVvsControl","Aerococcaceae Aerococcaceae_unclassified"
"Otu04971",2.52691281769785,3.2909436658808,0.723204727030005,4.55050076815146,5.3518391773022e-06,4.05210680567166e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","0.0e+00","IAV","Otu0497","D36_IAVvsControl","Lachnospiraceae Butyrivibrio"
"Otu0513",6.00811000486849,-3.97694904410631,0.678347355566429,-5.86270295221466,4.55392473612125e-09,6.3515266056428e-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerosphaera","0.0e+00","Control","Otu0513","D36_IAVvsControl","Aerococcaceae Aerosphaera"
"Otu0537",5.22295805219804,-5.90744237412639,1.16413441389669,-5.07453632811395,3.88442018636555e-07,3.67632624781025e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium_12","0.0e+00","Control","Otu0537","D36_IAVvsControl","Lachnospiraceae Lachnoclostridium_12"
"Otu05701",0.926757891608469,-3.05542943766075,0.89442329689671,-3.41608883429341,0.000635275192717875,0.0027598020667252,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridiaceae_1_unclassified","3.0e-03","Control","Otu0570","D36_IAVvsControl","Clostridiaceae_1 Clostridiaceae_1_unclassified"
"Otu0592",1.9470865529733,2.13148189339695,0.685803944964767,3.10800471336813,0.00188355064089972,0.00713058456912039,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","7.0e-03","IAV","Otu0592","D36_IAVvsControl","Lachnospiraceae Oribacterium"
"Otu06621",0.9858574307324,3.5124822481386,1.38939789485022,2.52806072411478,0.0114694512649617,0.0353419137815681,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK3A20_group","3.5e-02","IAV","Otu0662","D36_IAVvsControl","Lachnospiraceae Lachnospiraceae_NK3A20_group"
"Otu07411",1.1590316471419,3.43036584115157,0.813141327914417,4.21865882767259,2.45759820532255e-05,0.000151456633583831,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas_3","0.0e+00","IAV","Otu0741","D36_IAVvsControl","Veillonellaceae Selenomonas_3"
"Otu0767",0.78855272586511,-3.22679262433647,1.10251605542787,-2.92675340957662,0.00342520337802386,0.0119431433575832,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Arcanobacterium","1.2e-02","Control","Otu0767","D36_IAVvsControl","Actinomycetaceae Arcanobacterium"
"Otu0822",1.44286141160894,-3.97736232752791,0.921983664613025,-4.31391843498365,1.60386140088842e-05,0.000103664212496447,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified","0.0e+00","Control","Otu0822","D36_IAVvsControl","Verrucomicrobiae_unclassified Verrucomicrobiae_unclassified"
"Otu0843",2.37050043895221,-4.78546882719591,1.03652695143865,-4.61683009839145,3.89646018045564e-06,3.1289755994568e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales_unclassified","Micrococcales_unclassified","0.0e+00","Control","Otu0843","D36_IAVvsControl","Micrococcales_unclassified Micrococcales_unclassified"
"Otu00086",535.001672334664,1.10495887349415,0.245585260416598,4.49928823749339,6.81813598029584e-06,0.000140081702867896,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","0.0e+00","IAV","Otu0008","D42_IAVvsControl","Prevotellaceae Prevotella_9"
"Otu00235",67.6475435367652,1.35939624738423,0.256451618713527,5.3007902785077,1.15302479298416e-07,5.21167206428838e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","0.0e+00","IAV","Otu0023","D42_IAVvsControl","Lachnospiraceae Blautia"
"Otu00264",33.0399009932208,1.68305079624602,0.334724113388165,5.02817313999205,4.95174682404136e-07,1.59870683176192e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","0.0e+00","IAV","Otu0026","D42_IAVvsControl","Ruminococcaceae Faecalibacterium"
"Otu00324",10.6249072543788,2.57590348426691,0.524287378816311,4.91315181014381,8.96238269146704e-07,2.20953545103708e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonellaceae_unclassified","0.0e+00","IAV","Otu0032","D42_IAVvsControl","Veillonellaceae Veillonellaceae_unclassified"
"Otu00336",7.87123153492305,2.39671467668927,0.564374401751919,4.24667502503557,2.16966301946208e-05,0.000326895894932287,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","0.0e+00","IAV","Otu0033","D42_IAVvsControl","Lachnospiraceae Agathobacter"
"Otu00386",67.1807650246851,1.30149171593294,0.338146584845713,3.84889800536289,0.000118650394088127,0.00137708944604694,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002","1.0e-03","IAV","Otu0038","D42_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-002"
"Otu00396",13.1785660732291,5.74027937573282,0.614766528588213,9.33733231852284,9.87917983557593e-21,1.11634732142008e-18,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured","0.0e+00","IAV","Otu0039","D42_IAVvsControl","Veillonellaceae uncultured"
"Otu00414",99.1068094391538,-2.15479467533332,0.585682335873733,-3.67911842879597,0.000234041573994123,0.00240424526012144,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","2.0e-03","Control","Otu0041","D42_IAVvsControl","Aerococcaceae Aerococcus"
"Otu00455",13.2509538002211,5.05573837549308,0.685357682564868,7.37678806863679,1.62153814464267e-13,1.22155873563081e-11,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","0.0e+00","IAV","Otu0045","D42_IAVvsControl","Acidaminococcaceae Succiniclasticum"
"Otu00483",18.3085479756014,0.932928658325767,0.345108501992481,2.70329085762742,0.00686566391428452,0.0387910011157076,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium","3.9e-02","IAV","Otu0048","D42_IAVvsControl","Family_XIII Mogibacterium"
"Otu00593",148.596944451412,-1.35815113577103,0.410471548224749,-3.30875828457517,0.000937107035948506,0.00733722947386448,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-003","7.0e-03","Control","Otu0059","D42_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-003"
"Otu00604",174.519737248172,-1.33618526387396,0.332608495048609,-4.01729145155684,5.88708955770694e-05,0.000782636611789275,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","1.0e-03","Control","Otu0060","D42_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-005"
"Otu00647",161.69615499714,-2.44572021100895,0.689890980263575,-3.54508216656863,0.000392490715518051,0.00354811606828318,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","4.0e-03","Control","Otu0064","D42_IAVvsControl","Leuconostocaceae Leuconostoc"
"Otu00716",9.89165746896712,1.45402619145211,0.460723938977649,3.15595971565664,0.00159970952986394,0.0112979485546641,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","1.1e-02","IAV","Otu0071","D42_IAVvsControl","Peptostreptococcaceae Romboutsia"
"Otu00726",71.1740620063428,-2.32762207462893,0.570464634037654,-4.0802215172471,4.49928033216936e-05,0.000635523346918922,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","1.0e-03","Control","Otu0072","D42_IAVvsControl","Enterococcaceae Enterococcus"
"Otu00734",93.4120598416032,-1.67105996263355,0.38982100833178,-4.28673654553604,1.81317115291839e-05,0.000309146105123144,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","0.0e+00","Control","Otu0073","D42_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu00765",105.742857505879,-4.64938537727679,0.395737387651669,-11.7486634378079,7.17446260915557e-32,1.62142854966916e-29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0076","D42_IAVvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00904",20.2332221283115,1.11319118989743,0.365905824529095,3.04228879474674,0.00234786517620287,0.0147393758283847,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ge","1.5e-02","IAV","Otu0090","D42_IAVvsControl","Lachnospiraceae Lachnospiraceae_ge"
